Age,Beijin,Tianjin,Hebei,Shanxi1,Neimenggu,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guagnxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang,Gender,Hukou
33,0.000893007,0.000935842,0.001492472,0.001492472,0.001492472,0.001594304,0.001355714,0.001405699,0.001492472,0.001450912,0.001276276,0.002165342,0.001946607,0.001671616,0.001413505,0.001660842,0.001724798,0.001623848,0.001763533,0.002798381,0.001629756,0.003902369,0.002704226,0.003994063,0.002881995,0.001492472,0.001492472,0.001969104,0.001492472,0.001492472,0.00218602,M,R
34,0.000927409,0.000971894,0.001549967,0.001549967,0.001549967,0.001655723,0.001407941,0.001459852,0.001549967,0.001506807,0.001325443,0.002248759,0.002021598,0.001736013,0.001467958,0.001724824,0.001791243,0.001686404,0.001831471,0.002906185,0.00169254,0.004052703,0.002808403,0.004147929,0.00299302,0.001549967,0.001549967,0.002044961,0.001549967,0.001549967,0.002270233,M,R
35,0.001451789,0.001413588,0.001930737,0.001930737,0.001930737,0.002201285,0.001756862,0.001766498,0.001930737,0.001774046,0.00157797,0.00240688,0.002248258,0.001919366,0.001768063,0.0019744,0.002269485,0.002085343,0.002270316,0.00323729,0.002056068,0.00386356,0.002704646,0.004113281,0.003017013,0.001930737,0.001930737,0.001967112,0.001930737,0.001930737,0.002345492,M,R
36,0.001447095,0.001409018,0.001924494,0.001924494,0.001924494,0.002194168,0.001751182,0.001760786,0.001924494,0.00176831,0.001572868,0.002399098,0.00224099,0.001913161,0.001762347,0.001968017,0.002262148,0.002078601,0.002262976,0.003226823,0.002049421,0.003851069,0.002695901,0.004099982,0.003007259,0.001924494,0.001924494,0.001960752,0.001924494,0.001924494,0.002337909,M,R
37,0.001538535,0.001498052,0.002046101,0.002046101,0.002046101,0.002332815,0.001861837,0.001872048,0.002046101,0.001880047,0.001672256,0.002550694,0.002382595,0.002034051,0.001873707,0.002092373,0.00240509,0.002209945,0.002405971,0.003430722,0.002178921,0.004094413,0.002866252,0.004359055,0.003197284,0.002046101,0.002046101,0.002084649,0.002046101,0.002046101,0.002485639,M,R
38,0.001555158,0.001514238,0.002068208,0.002068208,0.002068208,0.002358019,0.001881953,0.001892275,0.002068208,0.00190036,0.001690323,0.002578253,0.002408337,0.002056028,0.001893951,0.00211498,0.002431076,0.002233822,0.002431966,0.003467789,0.002202463,0.004138651,0.00289722,0.004406152,0.003231828,0.002068208,0.002068208,0.002107173,0.002068208,0.002068208,0.002512495,M,R
39,0.001768409,0.001721878,0.002351811,0.002351811,0.002351811,0.002681363,0.002140016,0.002151753,0.002351811,0.002160947,0.001922109,0.002931796,0.002738581,0.002337961,0.00215366,0.002404997,0.002764437,0.002540135,0.002765449,0.00394331,0.002504476,0.004706164,0.003294501,0.005010346,0.003674993,0.002351811,0.002351811,0.002396119,0.002351811,0.002351811,0.002857021,M,R
40,0.001763421,0.001718256,0.002413688,0.002413688,0.002413688,0.002845016,0.002393826,0.002565287,0.002413688,0.002370137,0.002155193,0.002961073,0.002893037,0.002762725,0.002167712,0.00249627,0.002574197,0.002658194,0.002949673,0.003804296,0.002729612,0.004980155,0.003330094,0.004431593,0.003794289,0.002413688,0.002413688,0.002334154,0.002413688,0.002413688,0.002790829,M,R
41,0.002050892,0.001998365,0.002807165,0.002807165,0.002807165,0.003308808,0.002784065,0.002983478,0.002807165,0.002756514,0.002506531,0.003443784,0.003364658,0.003213102,0.00252109,0.002903209,0.00299384,0.00309153,0.003430526,0.004424469,0.003174591,0.005792015,0.003872963,0.005154028,0.00441283,0.002807165,0.002807165,0.002714666,0.002807165,0.002807165,0.003245787,M,R
42,0.001864652,0.001816895,0.002552248,0.002552248,0.002552248,0.003008337,0.002531246,0.00271255,0.002552248,0.002506197,0.002278915,0.003131056,0.003059115,0.002921322,0.002292152,0.002639571,0.002721972,0.00281079,0.003119002,0.004022686,0.002886308,0.005266045,0.003521262,0.004685993,0.004012104,0.002552248,0.002552248,0.002468149,0.002552248,0.002552248,0.002951039,M,R
43,0.002246213,0.002188683,0.003074511,0.003074511,0.003074511,0.003623929,0.003049211,0.003267615,0.003074511,0.003019036,0.002745246,0.00377176,0.003685098,0.003519109,0.002761191,0.003179702,0.003278965,0.003385958,0.003757239,0.004845843,0.00347693,0.006343629,0.004241813,0.005644882,0.004833095,0.003074511,0.003074511,0.002973203,0.003074511,0.003074511,0.003554906,M,R
44,0.0023439,0.002283868,0.003208221,0.003208221,0.003208221,0.003781533,0.00318182,0.003409723,0.003208221,0.003150333,0.002864635,0.003935792,0.003845361,0.003672153,0.002881275,0.003317986,0.003421566,0.003533212,0.00392064,0.005056587,0.00362814,0.006619511,0.004426288,0.005890376,0.005043285,0.003208221,0.003208221,0.003102506,0.003208221,0.003208221,0.003709508,M,R
45,0.002818845,0.002738737,0.003755824,0.003755824,0.003755824,0.004367094,0.00399773,0.004236815,0.003755824,0.00340011,0.003340821,0.003839528,0.004100435,0.00406037,0.003445113,0.003761303,0.003678977,0.003870909,0.004209135,0.005136611,0.003665105,0.006616241,0.004629467,0.005673791,0.00522163,0.003755824,0.003755824,0.003247788,0.003755824,0.003755824,0.004609647,M,R
46,0.003168895,0.003078839,0.00422223,0.00422223,0.00422223,0.004909409,0.004494176,0.004762952,0.00422223,0.003822343,0.003755692,0.004316329,0.004609636,0.004564595,0.003872934,0.004228389,0.00413584,0.004351607,0.004731834,0.005774486,0.004120245,0.00743786,0.005204364,0.006378374,0.005870063,0.00422223,0.00422223,0.003651105,0.00422223,0.00422223,0.005182082,M,R
47,0.002949667,0.002865841,0.00393013,0.00393013,0.00393013,0.00456977,0.004183263,0.004433444,0.00393013,0.003557908,0.003495868,0.004017719,0.004290735,0.00424881,0.003604999,0.003935864,0.003849717,0.004050557,0.00440448,0.005374999,0.003835201,0.006923299,0.004844319,0.005937109,0.005463964,0.00393013,0.00393013,0.003398517,0.00393013,0.00393013,0.004823579,M,R
48,0.002595804,0.002522034,0.003458644,0.003458644,0.003458644,0.004021548,0.003681409,0.003901577,0.003458644,0.003131076,0.003076479,0.003535725,0.003775988,0.003739093,0.003172518,0.003463689,0.003387877,0.003564623,0.003876087,0.004730176,0.003375103,0.00609273,0.00426316,0.005224852,0.004808468,0.003458644,0.003458644,0.002990807,0.003458644,0.003458644,0.004244908,M,R
49,0.00425343,0.004132552,0.005667262,0.005667262,0.005667262,0.006589624,0.00603228,0.006393042,0.005667262,0.005130516,0.005041054,0.005793565,0.006187255,0.0061268,0.005198422,0.005675529,0.005551305,0.005840917,0.006351275,0.007750768,0.005530374,0.009983421,0.006985525,0.008561332,0.007879055,0.005667262,0.005667262,0.004900673,0.005667262,0.005667262,0.006955618,M,R
50,0.004398401,0.004028937,0.005605541,0.005605541,0.005605541,0.006061144,0.005681693,0.006016931,0.005605541,0.00541191,0.0053277,0.006180852,0.006217417,0.005753315,0.005570767,0.005718518,0.005481172,0.005917929,0.006403621,0.00697318,0.00506313,0.00894577,0.007206176,0.007509774,0.007110401,0.005605541,0.005605541,0.005153835,0.005605541,0.005605541,0.006643861,M,R
51,0.005289706,0.004845372,0.006741464,0.006741464,0.006741464,0.007289391,0.006833048,0.00723622,0.006741464,0.006508595,0.00640732,0.007433358,0.007477333,0.006919183,0.006699643,0.006877335,0.006591893,0.007117156,0.007701269,0.008386246,0.006089138,0.010758566,0.008666456,0.009031577,0.008551274,0.006741464,0.006741464,0.006198223,0.006741464,0.006741464,0.007990192,M,R
52,0.005307185,0.004861382,0.006763739,0.006763739,0.006763739,0.007313477,0.006855626,0.00726013,0.006763739,0.006530101,0.006428492,0.00745792,0.00750204,0.006942046,0.00672178,0.00690006,0.006613674,0.007140672,0.007726716,0.008413956,0.006109258,0.010794115,0.008695093,0.009061419,0.008579529,0.006763739,0.006763739,0.006218703,0.006763739,0.006763739,0.008016594,M,R
53,0.004921298,0.00450791,0.006271946,0.006271946,0.006271946,0.006781712,0.006357151,0.006732244,0.006271946,0.006055295,0.005961074,0.006915652,0.006956564,0.006437288,0.006233038,0.006398354,0.006132792,0.006621472,0.007164904,0.007802175,0.005665052,0.010009272,0.00806287,0.008402561,0.007955709,0.006271946,0.006271946,0.00576654,0.006271946,0.006271946,0.007433705,M,R
54,0.005853642,0.005361937,0.007460171,0.007460171,0.007460171,0.008066513,0.007561519,0.008007673,0.007460171,0.007202476,0.007090405,0.008225828,0.008274491,0.007656837,0.007413892,0.007610528,0.007294654,0.007875916,0.008522301,0.009280303,0.006738301,0.011905537,0.009590387,0.009994433,0.009462925,0.007460171,0.007460171,0.006859016,0.007460171,0.007460171,0.008842026,M,R
55,0.006961549,0.006149055,0.008942958,0.008942958,0.008942958,0.008576636,0.008830652,0.00919645,0.008942958,0.007520525,0.007320913,0.007956405,0.008520054,0.008271034,0.007882039,0.008209458,0.007772991,0.008059217,0.009208831,0.009260409,0.007493303,0.009871387,0.008781706,0.009231232,0.009967863,0.008942958,0.008942958,0.007784008,0.008942958,0.008942958,0.011514014,M,R
56,0.007075336,0.006249562,0.009089131,0.009089131,0.009089131,0.008716822,0.00897499,0.009346767,0.009089131,0.007643449,0.007440574,0.008086453,0.008659315,0.008406224,0.008010872,0.008343642,0.007900042,0.008190946,0.009359351,0.009411771,0.007615781,0.010032736,0.008925244,0.009382118,0.010130788,0.009089131,0.009089131,0.007911238,0.009089131,0.009089131,0.011702211,M,R
57,0.008011273,0.007076264,0.010291457,0.010291457,0.010291457,0.009869897,0.010162216,0.010583173,0.010291457,0.008654537,0.008424826,0.009156143,0.009804784,0.009518214,0.009070564,0.009447353,0.008945073,0.009274458,0.010597421,0.010656777,0.00862321,0.011359883,0.01010589,0.0106232,0.011470906,0.010291457,0.010291457,0.00895775,0.010291457,0.010291457,0.0132502,M,R
58,0.007767996,0.00686138,0.009978937,0.009978937,0.009978937,0.00957018,0.009853622,0.010261795,0.009978937,0.008391726,0.00816899,0.008878099,0.009507043,0.009229176,0.008795119,0.009160466,0.008673439,0.008992821,0.010275611,0.010333163,0.00836135,0.011014919,0.009799006,0.010300607,0.01112257,0.009978937,0.009978937,0.008685731,0.009978937,0.009978937,0.012847832,M,R
59,0.009545679,0.008431586,0.012262587,0.012262587,0.012262587,0.011760286,0.012108593,0.012610176,0.012262587,0.010312148,0.010038439,0.010909826,0.011682701,0.011341245,0.010807856,0.011256812,0.010658329,0.011050802,0.012627154,0.012697877,0.01027482,0.013535651,0.012041479,0.01265787,0.013667937,0.012262587,0.012262587,0.010673434,0.012262587,0.012262587,0.01578802,M,R
60,0.011813275,0.010432189,0.014869271,0.014869271,0.014869271,0.012978634,0.014275703,0.015535263,0.014869271,0.011671556,0.011031021,0.012657047,0.013169789,0.014072829,0.013026441,0.013794713,0.013066662,0.012207952,0.014760128,0.014117852,0.011654031,0.013177458,0.012879967,0.014232691,0.016309521,0.014869271,0.014869271,0.013729125,0.014869271,0.014869271,0.018573076,M,R
61,0.011123968,0.009823469,0.014001645,0.014001645,0.014001645,0.012221327,0.013442713,0.014628777,0.014001645,0.010990517,0.010387359,0.011918505,0.012401329,0.013251676,0.012266345,0.012989788,0.012304219,0.011495615,0.013898871,0.013294072,0.010974015,0.01240855,0.012128418,0.01340221,0.015357856,0.014001645,0.014001645,0.012928028,0.014001645,0.014001645,0.017489332,M,R
62,0.01313624,0.011600487,0.016534476,0.016534476,0.016534476,0.014432107,0.015874435,0.017275052,0.016534476,0.012978649,0.012266382,0.014074505,0.014644669,0.01564884,0.014485267,0.015339578,0.014529993,0.013575117,0.016413109,0.015698906,0.012959162,0.014653197,0.01432239,0.015826605,0.018136019,0.016534476,0.016534476,0.015266646,0.016534476,0.016534476,0.020653069,M,R
63,0.013869798,0.012248285,0.017457799,0.017457799,0.017457799,0.015238029,0.0167609,0.018239731,0.017457799,0.013703407,0.012951365,0.014860459,0.015462462,0.016522708,0.015294159,0.016196176,0.015341382,0.014333183,0.017329656,0.01657557,0.013682832,0.015471466,0.015122186,0.0167104,0.019148777,0.017457799,0.017457799,0.016119171,0.017457799,0.017457799,0.021806384,M,R
64,0.016352041,0.01444033,0.020582177,0.020582177,0.020582177,0.01796514,0.019760556,0.021504049,0.020582177,0.016155871,0.015269238,0.017519997,0.018229739,0.019479735,0.018031315,0.019094764,0.01808699,0.016898356,0.0204311,0.019542057,0.016131613,0.018240354,0.017828565,0.019701017,0.022575784,0.020582177,0.020582177,0.019003978,0.020582177,0.020582177,0.025709017,M,R
65,0.018775735,0.016850437,0.023009722,0.023009722,0.023009722,0.019321513,0.021595084,0.023588419,0.023009722,0.017384623,0.016768486,0.019425444,0.019076724,0.021409629,0.019465936,0.020960502,0.019746055,0.018520156,0.021995463,0.019825245,0.017933017,0.018345368,0.017895872,0.020341841,0.023162248,0.023009722,0.023009722,0.02113582,0.023009722,0.023009722,0.026503028,M,R
66,0.019095985,0.017137848,0.02340219,0.02340219,0.02340219,0.019651073,0.021963423,0.023990757,0.02340219,0.017681145,0.017054499,0.019756777,0.019402108,0.021774805,0.019797959,0.021318017,0.020082856,0.018836047,0.022370631,0.020163397,0.018238893,0.018658278,0.018201114,0.020688804,0.023557318,0.02340219,0.02340219,0.021496325,0.02340219,0.02340219,0.02695508,M,R
67,0.023252454,0.020868105,0.028495955,0.028495955,0.028495955,0.023928363,0.026744024,0.029212632,0.028495955,0.021529657,0.020766614,0.024057074,0.023625208,0.026514351,0.024107221,0.025958137,0.024454129,0.022935937,0.027239866,0.0245522,0.022208806,0.022719475,0.022162804,0.025191969,0.028684849,0.028495955,0.028495955,0.026175256,0.028495955,0.028495955,0.032822174,M,R
68,0.025354839,0.022754907,0.031072434,0.031072434,0.031072434,0.02609186,0.029162101,0.031853909,0.031072434,0.023476274,0.02264424,0.026232209,0.025761296,0.028911662,0.026286889,0.028305158,0.026665164,0.025009703,0.029702775,0.026772102,0.024216828,0.02477367,0.024166667,0.027469716,0.031278406,0.031072434,0.031072434,0.028541908,0.031072434,0.031072434,0.035789811,M,R
69,0.028546772,0.025619534,0.034984158,0.034984158,0.034984158,0.029376577,0.032833332,0.035864013,0.034984158,0.026431714,0.025494934,0.029534595,0.029004397,0.032551364,0.029596159,0.031868508,0.030022054,0.028158187,0.033442071,0.030142455,0.027265497,0.027892439,0.02720902,0.030927892,0.03521606,0.034984158,0.034984158,0.032135062,0.034984158,0.034984158,0.040295407,M,R
70,0.034501753,0.032020842,0.04235423,0.04235423,0.04235423,0.033325222,0.034710039,0.037843853,0.04235423,0.029480751,0.027206505,0.033390421,0.031079309,0.036958535,0.034890292,0.037593502,0.035054488,0.030273279,0.036005561,0.03074617,0.028168799,0.030120519,0.02891451,0.033508416,0.03864361,0.04235423,0.04235423,0.036257995,0.04235423,0.04235423,0.038251164,M,R
71,0.042185589,0.039152158,0.05178688,0.05178688,0.05178688,0.040747035,0.042440263,0.046272004,0.05178688,0.036046367,0.033265627,0.040826755,0.038000937,0.045189518,0.04266066,0.045965898,0.042861424,0.037015398,0.044024309,0.037593606,0.034442232,0.036828617,0.03535402,0.040971028,0.047249874,0.05178688,0.05178688,0.044332961,0.05178688,0.05178688,0.046770027,M,R
72,0.04295257,0.039863987,0.052728423,0.052728423,0.052728423,0.041487861,0.043211874,0.04711328,0.052728423,0.03670173,0.033870433,0.04156903,0.038691836,0.046011113,0.043436277,0.046801609,0.043640692,0.037688379,0.04482472,0.038277099,0.03506843,0.037498202,0.035996795,0.041715927,0.048108929,0.052728423,0.052728423,0.045138984,0.052728423,0.052728423,0.047620358,M,R
73,0.046910308,0.043537137,0.057586928,0.057586928,0.057586928,0.045310638,0.047193505,0.051454394,0.057586928,0.040083502,0.036991324,0.045399286,0.042256982,0.050250672,0.047438585,0.051114005,0.047661835,0.041161064,0.048954961,0.04180403,0.038299708,0.040953364,0.039313614,0.045559718,0.052541784,0.057586928,0.057586928,0.049298182,0.057586928,0.057586928,0.052008196,M,R
74,0.052671995,0.04888452,0.064659955,0.064659955,0.064659955,0.050875848,0.052989975,0.057774202,0.064659955,0.045006698,0.041534728,0.050975385,0.047447131,0.056422634,0.053265158,0.057392005,0.053515828,0.046216609,0.05496778,0.046938546,0.043003811,0.045983399,0.044142248,0.051155521,0.058995149,0.064659955,0.064659955,0.055353157,0.064659955,0.064659955,0.058396023,M,R
75,0.060688199,0.06237403,0.071860951,0.071860951,0.071860951,0.057698069,0.055497016,0.060158797,0.071860951,0.052195977,0.047550154,0.05660001,0.053544208,0.061411076,0.057926673,0.060335226,0.059100627,0.052438303,0.058841029,0.050148145,0.041806749,0.054589136,0.050039981,0.057344668,0.061858556,0.071860951,0.071860951,0.061239425,0.071860951,0.071860951,0.060313376,M,R
76,0.064262064,0.066047172,0.076092768,0.076092768,0.076092768,0.061095849,0.058765177,0.063701487,0.076092768,0.055269744,0.050350333,0.059933126,0.056697371,0.065027511,0.061337915,0.063888306,0.062581002,0.05552634,0.062306116,0.053101318,0.044268705,0.057803834,0.052986784,0.060721636,0.065501342,0.076092768,0.076092768,0.064845751,0.076092768,0.076092768,0.063865168,M,R
77,0.067833634,0.069717956,0.080321868,0.080321868,0.080321868,0.064491446,0.062031241,0.067241901,0.080321868,0.058341537,0.053148714,0.063264102,0.059848509,0.068641623,0.064746966,0.067439103,0.066059142,0.058612395,0.065768978,0.056052594,0.04672908,0.061016467,0.055931694,0.064096436,0.06914179,0.080321868,0.080321868,0.068449762,0.080321868,0.080321868,0.06741468,M,R
78,0.078945348,0.081138337,0.093479258,0.093479258,0.093479258,0.075055682,0.072192474,0.078256684,0.093479258,0.067898367,0.061854916,0.073627288,0.069652193,0.079885692,0.075353058,0.078486189,0.076880179,0.068213593,0.076542484,0.065234475,0.054383692,0.071011472,0.065093771,0.074595965,0.08046779,0.093479258,0.093479258,0.079662402,0.093479258,0.093479258,0.078457765,M,R
79,0.094906521,0.097542888,0.112378897,0.112378897,0.112378897,0.090230441,0.08678835,0.094078622,0.112378897,0.08162606,0.074360744,0.088513255,0.083734475,0.096036984,0.090587941,0.094354529,0.092423815,0.082005019,0.092017846,0.078423583,0.065378989,0.085368573,0.078254431,0.08967778,0.09673677,0.112378897,0.112378897,0.095768549,0.112378897,0.112378897,0.094320358,M,R
80,0.097679623,0.102641218,0.112887655,0.112887655,0.112887655,0.092149156,0.080318493,0.088168949,0.112887655,0.089382816,0.084510857,0.09389826,0.085934861,0.098779736,0.091606995,0.092262699,0.09184703,0.08068545,0.089759928,0.074073918,0.06324509,0.083349102,0.074071128,0.087281013,0.093779845,0.112887655,0.112887655,0.09382092,0.112887655,0.112887655,0.080789099,M,R
81,0.119477781,0.125546604,0.138079634,0.138079634,0.138079634,0.112713136,0.098242346,0.107844708,0.138079634,0.109329461,0.103370276,0.11485257,0.105112061,0.120823394,0.112049987,0.112852017,0.112343587,0.098691193,0.109790729,0.090604234,0.077358847,0.101949265,0.090600821,0.10675862,0.11470773,0.138079634,0.138079634,0.114757971,0.138079634,0.138079634,0.098817972,M,R
82,0.119320853,0.125381704,0.137898273,0.137898273,0.137898273,0.112565093,0.09811331,0.107703059,0.137898273,0.109185862,0.103234504,0.114701717,0.104974001,0.120664699,0.111902815,0.112703792,0.11219603,0.098561567,0.109646524,0.090485229,0.077257239,0.101815359,0.090481821,0.106618398,0.114557067,0.137898273,0.137898273,0.114607242,0.137898273,0.137898273,0.098688179,M,R
83,0.127888451,0.13438449,0.147799787,0.147799787,0.147799787,0.120647607,0.105158142,0.115436465,0.147799787,0.117025737,0.110647055,0.122937648,0.112511452,0.12932879,0.119937776,0.120796266,0.120252044,0.105638586,0.117519476,0.096982343,0.082804543,0.10912601,0.09697869,0.114273922,0.122782611,0.147799787,0.147799787,0.122836389,0.147799787,0.147799787,0.10577429,M,R
84,0.147982999,0.155499732,0.171022915,0.171022915,0.171022915,0.139604433,0.121681177,0.133574487,0.171022915,0.135413475,0.128032538,0.142254298,0.13018988,0.149649652,0.13878307,0.13977645,0.139146717,0.122237111,0.135984793,0.11222075,0.095815256,0.126272499,0.112216523,0.132229279,0.142074901,0.171022915,0.171022915,0.142137129,0.171022915,0.171022915,0.122394137,M,R
85,0.189765656,0.181092278,0.174696724,0.174696724,0.174696724,0.137993344,0.116391558,0.124500834,0.174696724,0.146257533,0.148756289,0.133228027,0.137325532,0.141883391,0.151370628,0.128713998,0.144430731,0.131399908,0.134987936,0.114392904,0.098147243,0.12758002,0.117437858,0.142059039,0.141320783,0.174696724,0.174696724,0.138763387,0.174696724,0.174696724,0.112734916,M,R
86,0.206943411,0.197484911,0.190510426,0.190510426,0.190510426,0.150484624,0.126927425,0.13577076,0.190510426,0.159496894,0.16222184,0.145287946,0.14975636,0.154726801,0.165072831,0.140365303,0.157504728,0.143294344,0.147207163,0.124747851,0.107031619,0.139128676,0.128068436,0.154918348,0.154113265,0.190510426,0.190510426,0.151324372,0.190510426,0.190510426,0.12293978,M,R
87,0.216898041,0.206984558,0.199674578,0.199674578,0.199674578,0.157723409,0.133033034,0.142301761,0.199674578,0.167169197,0.170025221,0.152276754,0.156960113,0.162169647,0.173013355,0.147117316,0.165081202,0.150187253,0.154288292,0.130748616,0.112180177,0.145821204,0.134228932,0.162370409,0.161526599,0.199674578,0.199674578,0.158603551,0.199674578,0.199674578,0.128853571,M,R
88,0.245238396,0.234029596,0.225764478,0.225764478,0.225764478,0.178331881,0.15041541,0.160895209,0.225764478,0.189011876,0.192241074,0.172173555,0.177468852,0.183359075,0.195619644,0.166339974,0.186651059,0.169811035,0.174447925,0.147832505,0.126837875,0.164874509,0.151767566,0.183586068,0.182632004,0.225764478,0.225764478,0.179327025,0.225764478,0.225764478,0.145689849,M,R
89,0.268265264,0.256004004,0.246962826,0.246962826,0.246962826,0.195076505,0.164538793,0.176002601,0.246962826,0.206759307,0.210291714,0.188339938,0.19413244,0.200575731,0.213987516,0.181958607,0.204176819,0.185755587,0.190827861,0.161713364,0.138747425,0.180355541,0.166017911,0.200824038,0.199780392,0.246962826,0.246962826,0.196165088,0.246962826,0.246962826,0.159369522,M,R
90,0.297977496,0.287961446,0.259556622,0.259556622,0.259556622,0.224033997,0.162187451,0.155540729,0.259556622,0.227489151,0.246233732,0.193635402,0.214899991,0.228756751,0.223127407,0.179730035,0.204782943,0.191510174,0.21034158,0.15922294,0.132555613,0.178909884,0.169599181,0.211499143,0.186379304,0.259556622,0.259556622,0.191620307,0.259556622,0.259556622,0.129563203,M,R
91,0.326605586,0.315627247,0.284493438,0.284493438,0.284493438,0.245557989,0.177769557,0.170484254,0.284493438,0.249345096,0.269890556,0.21223886,0.235546437,0.250734481,0.244564299,0.196997539,0.224457397,0.209909451,0.230550078,0.174520231,0.145290849,0.196098592,0.185893367,0.231818854,0.204285634,0.284493438,0.284493438,0.210030165,0.284493438,0.284493438,0.142010945,M,R
92,0.343777494,0.332221948,0.29945122,0.29945122,0.29945122,0.258468666,0.187116128,0.179447787,0.29945122,0.262454887,0.284080564,0.22339772,0.247930737,0.263917321,0.257422731,0.207355058,0.23625867,0.220945839,0.242671686,0.183695963,0.152929791,0.206408847,0.195667063,0.244007169,0.215026339,0.29945122,0.29945122,0.2210729,0.29945122,0.29945122,0.14947744,M,R
93,0.361289406,0.349145225,0.314705167,0.314705167,0.314705167,0.271634975,0.196647762,0.188588798,0.314705167,0.275824253,0.298551535,0.234777526,0.260560247,0.277361183,0.27053576,0.217917656,0.248293609,0.232200747,0.255033301,0.193053375,0.160719984,0.216923246,0.205634279,0.256436814,0.225979709,0.314705167,0.314705167,0.23233428,0.314705167,0.314705167,0.157091771,M,R
94,0.355675045,0.343719582,0.309814715,0.309814715,0.309814715,0.267413825,0.193591898,0.185658168,0.309814715,0.271538002,0.293912107,0.231129133,0.256511196,0.273051049,0.266331691,0.214531262,0.244435179,0.228592396,0.251070138,0.190053367,0.15822243,0.213552305,0.202438766,0.252451841,0.222468033,0.309814715,0.309814715,0.228723855,0.309814715,0.309814715,0.154650599,M,R
95,0.350327707,0.480287985,0.339403509,0.339403509,0.339403509,0.322589149,0.168100795,0.164826104,0.339403509,0.272369767,0.381080959,0.257587288,0.354674204,0.306710222,0.319714092,0.198550815,0.198194789,0.264487356,0.272620609,0.234807459,0.170926018,0.248398942,0.193437846,0.281057414,0.289516254,0.339403509,0.339403509,0.178212121,0.339403509,0.339403509,0.150515447,M,R
96,0.331762507,0.454835695,0.321417224,0.321417224,0.321417224,0.305493921,0.159192493,0.156091341,0.321417224,0.257935855,0.360886027,0.243936756,0.335878667,0.290456479,0.302771224,0.18802885,0.187691692,0.250471163,0.258173404,0.222364117,0.161867997,0.235235336,0.183186837,0.26616311,0.274173684,0.321417224,0.321417224,0.168767981,0.321417224,0.321417224,0.14253906,M,R
97,0.311422741,0.426950532,0.301711709,0.301711709,0.301711709,0.286764635,0.149432686,0.14652166,0.301711709,0.242122269,0.33876075,0.228981429,0.315286546,0.272649111,0.284208861,0.176501138,0.17618465,0.235115224,0.242345254,0.208731371,0.15194416,0.220813478,0.17195598,0.249845126,0.257364586,0.301711709,0.301711709,0.158421118,0.301711709,0.301711709,0.133800245,M,R
98,0.291565157,0.399726425,0.282473341,0.282473341,0.282473341,0.268479353,0.139904249,0.137178841,0.282473341,0.226683566,0.317159983,0.21438064,0.295182591,0.255263893,0.266086546,0.165246706,0.164950398,0.220123319,0.226892333,0.195421808,0.142255581,0.206733511,0.160991366,0.233913982,0.240953971,0.282473341,0.282473341,0.148319542,0.282473341,0.282473341,0.125268596,M,R
99,0.299149565,0.410124404,0.289821246,0.289821246,0.289821246,0.275463236,0.143543541,0.140747239,0.289821246,0.232580227,0.325410183,0.219957268,0.302861098,0.261904005,0.273008185,0.169545225,0.16924121,0.225849329,0.232794424,0.200505264,0.145956038,0.212111215,0.165179192,0.239998725,0.247221844,0.289821246,0.289821246,0.152177739,0.289821246,0.289821246,0.128527175,M,R
,0.603106126,0.904659189,1.356988783,1.356988783,1.356988783,0.874503883,2.36216566,0.279215799,1.356988783,1.05543572,0.913797161,0.434053651,0.374149171,0.716188525,0.537905464,0.37130003,0.844348576,0.462381363,1.249915594,0.487929609,0.116600518,0.990817207,0.502588438,1.042871009,0.446745278,1.356988783,1.356988783,0.442277826,1.356988783,1.356988783,0.412469132,M,R
0,0.001935083,0.001457573,0.002756146,0.002756146,0.002756146,0.002383211,0.001854056,0.001641471,0.002756146,0.002003536,0.004172422,0.005372098,0.005056656,0.004461306,0.002512791,0.001010186,0.004467706,0.003127218,0.003323453,0.004747371,0.009184434,0.004915542,0.00368222,0.022346221,0.017392733,0.002756146,0.002756146,0.010069072,0.002756146,0.002756146,0.008989935,F,R
1,0.000501028,0.000488751,0.000668179,0.000668179,0.000668179,0.000744933,0.000621559,0.000611633,0.000668179,0.000783965,0.001205141,0.000835146,0.000949707,0.001551672,0.000563821,0.000525606,0.001120236,0.001471134,0.000952011,0.001212921,0.001137283,0.001601919,0.001763269,0.002603892,0.003876709,0.000668179,0.000668179,0.001968352,0.000668179,0.000668179,0.002996411,F,R
2,0.000278851,0.000272018,0.00037188,0.00037188,0.00037188,0.000414598,0.000345933,0.000340409,0.00037188,0.000436321,0.00067073,0.000464807,0.000528566,0.000863594,0.000313799,0.00029253,0.000623476,0.000818771,0.000529849,0.00067506,0.000632963,0.00089156,0.000981361,0.001449215,0.002157611,0.00037188,0.00037188,0.001095501,0.00037188,0.00037188,0.001667675,F,R
